Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),16.83,16.83,16.84,16.83,16.83,16.83,16.83,16.83,16.84,16.84,16.84,16.84,0.00
HTTP Data Sent (KB),417.21,332.09,502.32,333.79,340.60,349.11,374.65,417.21,459.77,485.30,493.81,500.62,85.12
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13235.00,12983.79,13486.21,12988.81,13008.91,13034.03,13109.39,13235.00,13360.61,13435.97,13461.09,13481.19,251.21
HTTP Receiving (ms),12336.06,12136.19,12535.94,12140.19,12156.18,12176.16,12236.13,12336.06,12436.00,12495.96,12515.95,12531.94,199.87
HTTP Sending (ms),0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.00
HTTP Total Time (ms),13235.00,12983.79,13486.21,12988.81,13008.91,13034.03,13109.39,13235.00,13360.61,13435.97,13461.09,13481.19,251.21
HTTP Waiting (TTFB) (ms),898.79,847.46,950.13,848.48,852.59,857.72,873.12,898.79,924.46,939.86,944.99,949.10,51.34
Image Latency (ms/image),13235.05,12983.84,13486.26,12988.86,13008.96,13034.08,13109.44,13235.05,13360.66,13436.02,13461.14,13481.24,251.21
Image Throughput (images/sec),0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.00
Input Sequence Length (tokens),895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,0.00
Inter Chunk Latency (ms),195.81,55.51,403.53,73.35,87.33,100.96,109.58,202.70,237.85,303.03,309.14,386.66,77.94
Inter Token Latency (ms),195.81,192.64,198.98,192.70,192.96,193.27,194.22,195.81,197.40,198.35,198.67,198.92,3.17
Number of Images (images),1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Output Token Count (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Output Token Throughput Per User (tokens/sec/user),5.11,5.03,5.19,5.03,5.03,5.04,5.07,5.11,5.15,5.17,5.18,5.19,0.08
Prefill Throughput Per User (tokens/sec/user),998.82,941.78,1055.86,942.92,947.48,953.19,970.30,998.82,1027.34,1044.45,1050.15,1054.72,57.04
Request Latency (ms),13235.05,12983.84,13486.26,12988.86,13008.96,13034.08,13109.44,13235.05,13360.66,13436.02,13461.14,13481.24,251.21
Time to First Output Token (ms),898.99,847.65,950.33,848.68,852.79,857.92,873.32,898.99,924.66,940.06,945.20,949.30,51.34
Time to First Token (ms),898.99,847.65,950.33,848.68,852.79,857.92,873.32,898.99,924.66,940.06,945.20,949.30,51.34
Time to Second Token (ms),195.43,89.52,301.34,91.64,100.11,110.71,142.48,195.43,248.39,280.16,290.75,299.22,105.91
Usage Completion Tokens (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Usage Prompt Tokens (tokens),895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,0.00
Usage Total Tokens (tokens),959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,0.00

Metric,Value
Benchmark Duration (sec),26.47
Maximum Response Timestamp (ns),1777603734521603328.00
Minimum Request Timestamp (ns),1777603708049144320.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),4.84
Request Count,2.00
Request Throughput (requests/sec),0.08
Total Input Sequence Length (tokens),1790.00
Total Output Sequence Length (tokens),128.00
Total Output Tokens (tokens),128.00
Total Token Throughput (tokens/sec),72.45
Total Usage Completion Tokens (tokens),128.00
Total Usage Prompt Tokens (tokens),1790.00
Total Usage Total Tokens (tokens),1918.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std,Hostname
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,GPU Power Usage (W),101.96,98.82,174.50,98.82,98.82,98.82,98.82,99.10,99.87,106.78,111.21,149.91,10.34,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,Energy Consumption (MJ),0.00,,,,,,,,,,,,,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,GPU Utilization (%),11.72,0.00,97.00,0.00,0.00,0.00,4.00,8.00,13.00,19.00,24.80,95.52,17.07,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,GPU Memory Used (GB),38.50,38.50,38.50,38.50,38.50,38.50,38.50,38.50,38.50,38.50,38.50,38.50,0.00,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,GPU Temperature (°C),36.05,36.00,37.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.30,37.00,0.23,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,Memory Utilization (%),2.84,0.00,6.00,0.00,0.00,0.00,3.00,3.00,3.00,5.60,6.00,6.00,1.64,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,SM Utilization (%),10.68,8.00,14.00,8.74,10.00,10.00,10.00,11.00,11.00,11.00,12.00,14.00,0.89,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,0,NVIDIA A100-SXM4-40GB,GPU-957bb8c6-2c79-d69c-b65f-ae8446a3b526,Power Violation (us),0.00,,,,,,,,,,,,,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,GPU Power Usage (W),110.25,104.08,178.40,104.08,104.08,104.08,104.08,104.08,108.32,121.34,140.86,167.42,14.54,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,Energy Consumption (MJ),0.00,,,,,,,,,,,,,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,GPU Utilization (%),12.49,0.00,80.00,0.00,0.00,3.40,4.00,9.00,14.00,20.60,36.40,74.82,14.79,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,GPU Memory Used (GB),38.43,38.43,38.43,38.43,38.43,38.43,38.43,38.43,38.43,38.43,38.43,38.43,0.00,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,GPU Temperature (°C),33.08,33.00,35.00,33.00,33.00,33.00,33.00,33.00,33.00,33.00,34.00,34.26,0.32,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,Memory Utilization (%),3.07,0.00,6.00,0.00,0.00,0.00,3.00,3.00,3.00,6.00,6.00,6.00,1.68,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,SM Utilization (%),10.25,9.00,13.00,9.74,10.00,10.00,10.00,10.00,10.00,11.00,11.30,13.00,0.66,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-b099cd57-a467-2ade-cb59-10606b6f01db,Power Violation (us),0.00,,,,,,,,,,,,,localhost
