Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.10,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.10,0.40,0.41,0.41,0.18
HTTP Connection Overhead (ms),0.10,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.10,0.40,0.41,0.41,0.18
HTTP Connection Reused (ratio),0.75,0.00,1.00,0.00,0.00,0.00,0.75,1.00,1.00,1.00,1.00,1.00,0.43
HTTP Data Received (KB),0.89,0.85,0.92,0.85,0.85,0.86,0.88,0.89,0.89,0.90,0.91,0.91,0.02
HTTP Data Sent (KB),326.56,282.99,502.24,283.01,283.06,283.12,283.18,318.44,332.16,332.41,408.85,483.56,56.82
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),10156.58,9944.91,10390.36,9949.09,9965.81,9988.67,10040.57,10084.14,10380.76,10384.71,10387.26,10389.74,166.37
HTTP Receiving (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Sending (ms),0.26,0.13,0.60,0.13,0.13,0.13,0.14,0.16,0.28,0.58,0.59,0.59,0.19
HTTP Total Time (ms),10156.67,9944.90,10390.33,9949.13,9966.02,9989.06,10040.96,10084.12,10380.75,10384.70,10387.24,10389.71,166.29
HTTP Waiting (TTFB) (ms),10156.31,9944.75,10390.20,9948.88,9965.41,9988.07,10039.97,10083.96,10380.62,10384.56,10387.10,10389.58,166.47
Image Latency (ms/image),10156.63,9944.97,10390.40,9949.15,9965.87,9988.73,10040.63,10084.18,10380.80,10384.76,10387.30,10389.78,166.37
Image Throughput (images/sec),0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.00
Input Sequence Length (tokens),895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,0.00
Number of Images (images),1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Output Token Count (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Request Latency (ms),10156.63,9944.97,10390.40,9949.15,9965.87,9988.73,10040.63,10084.18,10380.80,10384.76,10387.30,10389.78,166.37
Usage Completion Tokens (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Usage Prompt Tokens (tokens),895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,0.00
Usage Total Tokens (tokens),959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,0.00

Metric,Value
Benchmark Duration (sec),30.52
Maximum Response Timestamp (ns),1777711433558636800.00
Minimum Request Timestamp (ns),1777711403043444736.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),25.17
Request Count,12.00
Request Throughput (requests/sec),0.39
Total Input Sequence Length (tokens),10740.00
Total Output Sequence Length (tokens),768.00
Total Output Tokens (tokens),768.00
Total Token Throughput (tokens/sec),377.12
Total Usage Completion Tokens (tokens),768.00
Total Usage Prompt Tokens (tokens),10740.00
Total Usage Total Tokens (tokens),11508.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std,Hostname
localhost,1,NVIDIA A100-SXM4-40GB,GPU-609dad44-ba7d-bab2-0915-e9b0b033ff14,SM Utilization (%),32.49,11.00,46.00,11.85,16.50,19.00,24.25,35.00,39.00,43.00,46.00,46.00,9.29,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-609dad44-ba7d-bab2-0915-e9b0b033ff14,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-609dad44-ba7d-bab2-0915-e9b0b033ff14,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-609dad44-ba7d-bab2-0915-e9b0b033ff14,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,1,NVIDIA A100-SXM4-40GB,GPU-609dad44-ba7d-bab2-0915-e9b0b033ff14,Power Violation (us),0.00,,,,,,,,,,,,,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,GPU Power Usage (W),130.16,105.65,279.88,105.85,106.42,106.65,107.70,122.26,140.33,168.67,182.91,208.33,29.43,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,Energy Consumption (MJ),0.00,,,,,,,,,,,,,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,GPU Utilization (%),38.73,0.00,100.00,0.00,10.25,16.50,21.00,30.00,43.00,90.50,100.00,100.00,26.90,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,GPU Memory Used (GB),39.41,39.26,39.41,39.26,39.41,39.41,39.41,39.41,39.41,39.41,39.41,39.41,0.03,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,GPU Temperature (°C),35.08,34.00,37.00,34.00,35.00,35.00,35.00,35.00,35.00,35.00,36.00,36.15,0.38,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,Memory Utilization (%),8.98,0.00,15.00,0.00,0.25,3.00,6.00,10.00,13.00,13.00,13.00,14.15,4.05,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,SM Utilization (%),32.02,9.00,46.00,9.85,14.75,18.00,23.25,36.00,39.00,43.50,45.75,46.00,9.82,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-aad97d9d-6ff8-bc8d-0481-0c3f454fa1c0,Power Violation (us),0.00,,,,,,,,,,,,,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,GPU Power Usage (W),122.07,98.75,216.13,98.95,99.28,99.40,101.53,110.91,136.67,164.83,169.17,186.70,25.58,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,Energy Consumption (MJ),0.00,,,,,,,,,,,,,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,GPU Utilization (%),35.43,0.00,100.00,0.00,13.50,15.50,21.00,28.00,35.00,85.00,100.00,100.00,25.28,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,GPU Memory Used (GB),39.41,39.26,39.41,39.26,39.41,39.41,39.41,39.41,39.41,39.41,39.41,39.41,0.03,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,GPU Temperature (°C),33.03,32.00,35.00,32.00,32.25,33.00,33.00,33.00,33.00,33.00,33.75,35.00,0.47,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,Memory Utilization (%),8.83,0.00,16.00,0.00,0.00,2.00,6.00,10.00,13.00,13.00,14.75,16.00,4.42,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,SM Utilization (%),29.13,10.00,38.00,10.85,15.75,19.50,25.25,31.00,34.00,36.00,37.00,38.00,6.60,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-7d9c6827-58f4-451d-6e2f-de41351f3aa8,Power Violation (us),0.00,,,,,,,,,,,,,localhost
